chunk_id,document_id,series_id,chunk_index,section,text,department,category,subcategory,document_type,country,classification,allowed_roles,allowed_departments,version,status,owner_team,source_system,updated_at,content_hash
ENG-000107-C07,ENG-000107,ENG-ARCHITEC-00084,7,Version,"Caching — Global
Version
Version 1.0. Status: ACTIVE.",Software Engineering,Architecture,caching,api_guide,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.0,ACTIVE,Architecture Guild,github,2026-08-23,acd9c4519f14
ENG-000108-C00,ENG-000108,ENG-MESSAGIN-00085,0,Schema Evolution — Global,"Schema Evolution — Global
Schema Evolution — Global
# Schema Evolution — Global",Software Engineering,Messaging,schema evolution,coding_standard,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.2,ACTIVE,Developer Experience,hr_portal,2026-09-23,d9db2ce4c7aa
ENG-000108-C01,ENG-000108,ENG-MESSAGIN-00085,1,Purpose,"Schema Evolution — Global
Purpose
The standard exists to reduce inconsistent implementation, avoid repeated support effort, and provide an auditable source of truth.",Software Engineering,Messaging,schema evolution,coding_standard,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.2,ACTIVE,Developer Experience,hr_portal,2026-09-23,530fb6f25bab
ENG-000108-C02,ENG-000108,ENG-MESSAGIN-00085,2,Scope,"Schema Evolution — Global
Scope
Country-specific and role-specific exceptions override the global baseline only when explicitly documented. This version is the global baseline; country-specific documents may impose additional requirements.",Software Engineering,Messaging,schema evolution,coding_standard,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.2,ACTIVE,Developer Experience,hr_portal,2026-09-23,1c76d142da87
ENG-000108-C03,ENG-000108,ENG-MESSAGIN-00085,3,Requirements,"Schema Evolution — Global
Requirements
- Schema Evolution must follow the current approved policy and ownership model. - Operational evidence for schema evolution should be retained according to the applicable retention schedule. - Exceptions involving schema evolution require documented approval from the responsible owner. - Teams should use standard tooling and published procedures when working with schema evolution.",Software Engineering,Messaging,schema evolution,coding_standard,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.2,ACTIVE,Developer Experience,hr_portal,2026-09-23,65df720dcf57
ENG-000108-C04,ENG-000108,ENG-MESSAGIN-00085,4,Controls,"Schema Evolution — Global
Controls
Changes affecting production require peer review, traceable evidence, and rollback instructions.",Software Engineering,Messaging,schema evolution,coding_standard,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.2,ACTIVE,Developer Experience,hr_portal,2026-09-23,477be6c61a5c
ENG-000108-C05,ENG-000108,ENG-MESSAGIN-00085,5,Procedure,"Schema Evolution — Global
Procedure
1. Confirm that the request concerns schema evolution.
2. Verify the relevant owner, country, environment, and current version.
3. Follow the approved workflow and capture evidence.
4. Escalate unresolved or exceptional cases to Developer Experience.",Software Engineering,Messaging,schema evolution,coding_standard,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.2,ACTIVE,Developer Experience,hr_portal,2026-09-23,45d0b8f0520b
ENG-000108-C06,ENG-000108,ENG-MESSAGIN-00085,6,Validation,"Schema Evolution — Global
Validation
If the procedure does not resolve the issue, escalate to the listed owner team with timestamps, identifiers, and evidence.",Software Engineering,Messaging,schema evolution,coding_standard,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.2,ACTIVE,Developer Experience,hr_portal,2026-09-23,c4aaeb4fdf22
ENG-000108-C07,ENG-000108,ENG-MESSAGIN-00085,7,Version,"Schema Evolution — Global
Version
Version 1.2. Status: ACTIVE.",Software Engineering,Messaging,schema evolution,coding_standard,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.2,ACTIVE,Developer Experience,hr_portal,2026-09-23,dc23df6ab683
ENG-000109-C00,ENG-000109,ENG-MESSAGIN-00086,0,Schema Evolution — Global,"Schema Evolution — Global
Schema Evolution — Global
# Schema Evolution — Global",Software Engineering,Messaging,schema evolution,known_issue,GLOBAL,CONFIDENTIAL,"[""tech_lead"", ""architect""]","[""Software Engineering""]",1.2,ARCHIVED,Developer Experience,servicenow,2025-01-19,d9db2ce4c7aa
ENG-000109-C01,ENG-000109,ENG-MESSAGIN-00086,1,Purpose,"Schema Evolution — Global
Purpose
This document defines the approved operating model for schema evolution within Northstar Digital Services.",Software Engineering,Messaging,schema evolution,known_issue,GLOBAL,CONFIDENTIAL,"[""tech_lead"", ""architect""]","[""Software Engineering""]",1.2,ARCHIVED,Developer Experience,servicenow,2025-01-19,74c8a2a5804b
ENG-000109-C02,ENG-000109,ENG-MESSAGIN-00086,2,Scope,"Schema Evolution — Global
Scope
Archived versions remain available for audit purposes but must not be used for new decisions. This version is the global baseline; country-specific documents may impose additional requirements.",Software Engineering,Messaging,schema evolution,known_issue,GLOBAL,CONFIDENTIAL,"[""tech_lead"", ""architect""]","[""Software Engineering""]",1.2,ARCHIVED,Developer Experience,servicenow,2025-01-19,3a2e82a640ee
ENG-000109-C03,ENG-000109,ENG-MESSAGIN-00086,3,Requirements,"Schema Evolution — Global
Requirements
- Schema Evolution must follow the current approved policy and ownership model. - Operational evidence for schema evolution should be retained according to the applicable retention schedule. - Exceptions involving schema evolution require documented approval from the responsible owner. - Teams should use standard tooling and published procedures when working with schema evolution.",Software Engineering,Messaging,schema evolution,known_issue,GLOBAL,CONFIDENTIAL,"[""tech_lead"", ""architect""]","[""Software Engineering""]",1.2,ARCHIVED,Developer Experience,servicenow,2025-01-19,65df720dcf57
ENG-000109-C04,ENG-000109,ENG-MESSAGIN-00086,4,Controls,"Schema Evolution — Global
Controls
Changes affecting production require peer review, traceable evidence, and rollback instructions.",Software Engineering,Messaging,schema evolution,known_issue,GLOBAL,CONFIDENTIAL,"[""tech_lead"", ""architect""]","[""Software Engineering""]",1.2,ARCHIVED,Developer Experience,servicenow,2025-01-19,477be6c61a5c
ENG-000109-C05,ENG-000109,ENG-MESSAGIN-00086,5,Procedure,"Schema Evolution — Global
Procedure
1. Confirm that the request concerns schema evolution.
2. Verify the relevant owner, country, environment, and current version.
3. Follow the approved workflow and capture evidence.
4. Escalate unresolved or exceptional cases to Developer Experience.",Software Engineering,Messaging,schema evolution,known_issue,GLOBAL,CONFIDENTIAL,"[""tech_lead"", ""architect""]","[""Software Engineering""]",1.2,ARCHIVED,Developer Experience,servicenow,2025-01-19,45d0b8f0520b
ENG-000109-C06,ENG-000109,ENG-MESSAGIN-00086,6,Validation,"Schema Evolution — Global
Validation
If the procedure does not resolve the issue, escalate to the listed owner team with timestamps, identifiers, and evidence.",Software Engineering,Messaging,schema evolution,known_issue,GLOBAL,CONFIDENTIAL,"[""tech_lead"", ""architect""]","[""Software Engineering""]",1.2,ARCHIVED,Developer Experience,servicenow,2025-01-19,c4aaeb4fdf22
ENG-000109-C07,ENG-000109,ENG-MESSAGIN-00086,7,Version,"Schema Evolution — Global
Version
Version 1.2. Status: ARCHIVED. This document is archived and retained only for historical reference.",Software Engineering,Messaging,schema evolution,known_issue,GLOBAL,CONFIDENTIAL,"[""tech_lead"", ""architect""]","[""Software Engineering""]",1.2,ARCHIVED,Developer Experience,servicenow,2025-01-19,33eec8239041
ENG-000110-C00,ENG-000110,ENG-APIS-00087,0,Rate Limiting — United Kingdom,"Rate Limiting — United Kingdom
Rate Limiting — United Kingdom
# Rate Limiting — United Kingdom",Software Engineering,APIs,rate limiting,architecture_decision_record,UK,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.2,ACTIVE,Frontend Platform,confluence,2026-07-29,4a65a5a67368
ENG-000110-C01,ENG-000110,ENG-APIS-00087,1,Purpose,"Rate Limiting — United Kingdom
Purpose
The standard exists to reduce inconsistent implementation, avoid repeated support effort, and provide an auditable source of truth.",Software Engineering,APIs,rate limiting,architecture_decision_record,UK,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.2,ACTIVE,Frontend Platform,confluence,2026-07-29,b274664042f4
ENG-000110-C02,ENG-000110,ENG-APIS-00087,2,Scope,"Rate Limiting — United Kingdom
Scope
Country-specific and role-specific exceptions override the global baseline only when explicitly documented. This version applies to United Kingdom.",Software Engineering,APIs,rate limiting,architecture_decision_record,UK,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.2,ACTIVE,Frontend Platform,confluence,2026-07-29,d0811f3787aa
ENG-000110-C03,ENG-000110,ENG-APIS-00087,3,Requirements,"Rate Limiting — United Kingdom
Requirements
- Rate Limiting must follow the current approved policy and ownership model. - Operational evidence for rate limiting should be retained according to the applicable retention schedule. - Exceptions involving rate limiting require documented approval from the responsible owner. - Teams should use standard tooling and published procedures when working with rate limiting.",Software Engineering,APIs,rate limiting,architecture_decision_record,UK,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.2,ACTIVE,Frontend Platform,confluence,2026-07-29,b85abda1ded6
ENG-000110-C04,ENG-000110,ENG-APIS-00087,4,Controls,"Rate Limiting — United Kingdom
Controls
Sensitive information must follow the organisation's classification and least-privilege requirements.",Software Engineering,APIs,rate limiting,architecture_decision_record,UK,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.2,ACTIVE,Frontend Platform,confluence,2026-07-29,98187a414824
ENG-000110-C05,ENG-000110,ENG-APIS-00087,5,Procedure,"Rate Limiting — United Kingdom
Procedure
1. Confirm that the request concerns rate limiting.
2. Verify the relevant owner, country, environment, and current version.
3. Follow the approved workflow and capture evidence.
4. Escalate unresolved or exceptional cases to Frontend Platform.",Software Engineering,APIs,rate limiting,architecture_decision_record,UK,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.2,ACTIVE,Frontend Platform,confluence,2026-07-29,08fc797ff31c
ENG-000110-C06,ENG-000110,ENG-APIS-00087,6,Validation,"Rate Limiting — United Kingdom
Validation
Verify the current document version before acting.",Software Engineering,APIs,rate limiting,architecture_decision_record,UK,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.2,ACTIVE,Frontend Platform,confluence,2026-07-29,ba2aa82ac480
ENG-000110-C07,ENG-000110,ENG-APIS-00087,7,Version,"Rate Limiting — United Kingdom
Version
Version 1.2. Status: ACTIVE.",Software Engineering,APIs,rate limiting,architecture_decision_record,UK,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.2,ACTIVE,Frontend Platform,confluence,2026-07-29,366531665ba0
ENG-000111-C00,ENG-000111,ENG-MESSAGIN-00088,0,Schema Evolution — United Kingdom v1.4,"Schema Evolution — United Kingdom v1.4
Schema Evolution — United Kingdom v1.4
# Schema Evolution — United Kingdom v1.4",Software Engineering,Messaging,schema evolution,architecture_decision_record,UK,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.4,ARCHIVED,Backend Platform,google_drive,2025-05-25,9e3c506c3d26
ENG-000111-C01,ENG-000111,ENG-MESSAGIN-00088,1,Purpose,"Schema Evolution — United Kingdom v1.4
Purpose
Teams must apply this guidance when working with schema evolution in production or employee-facing environments.",Software Engineering,Messaging,schema evolution,architecture_decision_record,UK,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.4,ARCHIVED,Backend Platform,google_drive,2025-05-25,127712d5b958
ENG-000111-C02,ENG-000111,ENG-MESSAGIN-00088,2,Scope,"Schema Evolution — United Kingdom v1.4
Scope
It applies to employees, contractors, and managed service teams where the stated scope is relevant. This version applies to United Kingdom.",Software Engineering,Messaging,schema evolution,architecture_decision_record,UK,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.4,ARCHIVED,Backend Platform,google_drive,2025-05-25,0e5e8db9490b
ENG-000111-C03,ENG-000111,ENG-MESSAGIN-00088,3,Requirements,"Schema Evolution — United Kingdom v1.4
Requirements
- Schema Evolution must follow the current approved policy and ownership model. - Operational evidence for schema evolution should be retained according to the applicable retention schedule. - Exceptions involving schema evolution require documented approval from the responsible owner. - Teams should use standard tooling and published procedures when working with schema evolution.",Software Engineering,Messaging,schema evolution,architecture_decision_record,UK,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.4,ARCHIVED,Backend Platform,google_drive,2025-05-25,c8b825ab45f3
ENG-000111-C04,ENG-000111,ENG-MESSAGIN-00088,4,Controls,"Schema Evolution — United Kingdom v1.4
Controls
Changes affecting production require peer review, traceable evidence, and rollback instructions.",Software Engineering,Messaging,schema evolution,architecture_decision_record,UK,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.4,ARCHIVED,Backend Platform,google_drive,2025-05-25,436f2a5674cd
ENG-000111-C05,ENG-000111,ENG-MESSAGIN-00088,5,Procedure,"Schema Evolution — United Kingdom v1.4
Procedure
1. Confirm that the request concerns schema evolution.
2. Verify the relevant owner, country, environment, and current version.
3. Follow the approved workflow and capture evidence.
4. Escalate unresolved or exceptional cases to Backend Platform.",Software Engineering,Messaging,schema evolution,architecture_decision_record,UK,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.4,ARCHIVED,Backend Platform,google_drive,2025-05-25,808840051b19
ENG-000111-C06,ENG-000111,ENG-MESSAGIN-00088,6,Validation,"Schema Evolution — United Kingdom v1.4
Validation
Verify the current document version before acting.",Software Engineering,Messaging,schema evolution,architecture_decision_record,UK,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.4,ARCHIVED,Backend Platform,google_drive,2025-05-25,bbe1a6e256dd
ENG-000111-C07,ENG-000111,ENG-MESSAGIN-00088,7,Version,"Schema Evolution — United Kingdom v1.4
Version
Version 1.4. Status: ARCHIVED. This document is archived and retained only for historical reference.",Software Engineering,Messaging,schema evolution,architecture_decision_record,UK,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.4,ARCHIVED,Backend Platform,google_drive,2025-05-25,c632395a388b
